SSC_CODE_2016,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
SSC13901,44,1257,543,0,1187,0.8,1104,2.1
SSC13902,48,834,553,150,1357,0.8,1062,2.3
SSC13903,48,2108,615,490,2062,0.8,1625,2.4
SSC13904,52,3071,474,0,1124,0.6,1125,2.8
SSC13905,42,2167,450,0,2250,1.1,2249,5
SSC13906,43,929,780,170,2049,0.7,1499,2.3
SSC13907,35,2000,673,400,1848,1,1729,3
SSC13908,55,1400,758,200,1449,0.8,1478,2
SSC13909,51,834,417,0,1125,0.8,725,1.7
SSC13910,33,0,687,0,0,0.5,0,1
SSC13911,50,400,520,0,1125,0.7,929,2.5
SSC13912,44,1473,491,280,1112,0.8,876,2.3
